ID#,Marca,Modelo,Versión,Potencia (cv),Puertas,Combustible,CO2,Precio (€),Tracción,Transmisión,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Carrocería,Peso (kg),Largo (mm),Ancho (mm),Alto (mm)
4473,Skoda,Kodiaq,2.0TDI AB tech L&K 4x4 DSG 140kW,191,5.0,Diésel,ambar,41367.0,Tracción total,Automática secuencial ,147.0,1052.6,5.7,24.0,1968.0,60.0,7,210.0,8.6,4491.954022988506,400.0,Todo Terreno ,1761.0,4697.0,1882.0,1676.0
4474,Skoda,Kodiaq,2.0TDI AB tech L&K 4x4 DSG 110kW,150,5.0,Diésel,ambar,42062.0,Tracción total,Automática secuencial ,134.0,1052.6,5.7,24.0,1968.0,60.0,7,194.0,10.0,4491.954022988506,340.0,Todo Terreno ,1752.0,4697.0,1882.0,1676.0
4475,Skoda,Kodiaq,2.0 TSI Style 4x4 DSG 140kW,190,5.0,Gasolina,ambar,42234.0,Tracción total,Automática secuencial ,156.0,892.3,6.5,24.0,1984.0,58.0,7,200.0,9.8,5100.0,250.0,Todo Terreno ,1549.0,4697.0,1882.0,1660.0
4476,Skoda,Kodiaq,2.0TDI RS 4x4 DSG 176kW,240,5.0,Diésel,rojo,44254.0,Tracción total,Automática secuencial ,163.0,937.5,6.4,24.0,1968.0,60.0,7,210.0,8.6,4491.954022988506,500.0,Todo Terreno ,1880.0,4697.0,1882.0,1676.0
4477,Skoda,Octavia,2.0TDI Ambition 85kW,115,5.0,Diésel,verde,20710.0,Tracción delantera,Manual ,91.0,1000.0,4.5,24.0,1968.0,45.0,6,211.0,10.3,2750.0,300.0,Berlina ,1465.0,4689.0,1829.0,1470.0
4478,Skoda,Octavia,1.5 TSI Ambition,150,5.0,Gasolina,verde,20790.0,Tracción delantera,Manual ,109.0,865.4,5.2,24.0,1498.0,45.0,6,230.0,8.2,5000.0,250.0,Berlina ,1338.0,4689.0,1829.0,1470.0
4479,Skoda,Octavia,Combi 1.5 TSI Ambition 110kW,150,5.0,Gasolina,verde,21336.0,Tracción delantera,Manual ,111.0,943.4,5.3,24.0,1498.0,50.0,6,224.0,8.3,5000.0,250.0,Stationwagon ,1360.0,4689.0,1829.0,1468.0
4480,Skoda,Octavia,Combi 2.0TDI Ambition 85kW,115,5.0,Diésel,verde,21752.0,Tracción delantera,Manual ,93.0,1162.8,4.3,24.0,1968.0,50.0,6,205.0,10.4,2750.0,300.0,Stationwagon ,1445.0,4689.0,1829.0,1468.0
4481,Skoda,Octavia,1.5 TSI Style,150,5.0,Gasolina,verde,22905.0,Tracción delantera,Manual ,109.0,865.4,5.2,24.0,1498.0,45.0,6,230.0,8.2,5000.0,250.0,Berlina ,1338.0,4689.0,1829.0,1470.0
4482,Skoda,Octavia,Combi 1.5 TSI Style 110kW,150,5.0,Gasolina,verde,23451.0,Tracción delantera,Manual ,111.0,943.4,5.3,24.0,1498.0,50.0,6,224.0,8.3,5000.0,250.0,Stationwagon ,1360.0,4689.0,1829.0,1468.0
4483,Skoda,Octavia,Combi 2.0TDI Ambition DSG 110kW,150,5.0,Diésel,verde,24162.0,Tracción delantera,Automática secuencial ,97.0,1162.8,4.3,24.0,1968.0,50.0,7,222.0,8.8,3000.0,360.0,Stationwagon ,1487.0,4689.0,1829.0,1468.0
4484,Skoda,Octavia,2.0TDI Ambition DSG 110kW,150,5.0,Diésel,verde,24167.0,Tracción delantera,Automática secuencial ,96.0,1000.0,4.5,24.0,1968.0,45.0,7,227.0,8.7,3000.0,360.0,Berlina ,1465.0,4689.0,1829.0,1470.0
4485,Skoda,Octavia,1.0 TSI Ambition,110,5.0,Gasolina,verde,24567.0,Tracción delantera,Manual ,116.0,865.4,5.2,24.0,1498.0,45.0,6,208.0,10.8,5500.0,200.0,Berlina ,1338.0,4689.0,1829.0,1470.0
4486,Skoda,Octavia,2.0TDI Style DSG 110kW,150,5.0,Diésel,verde,25586.0,Tracción delantera,Automática secuencial ,96.0,1000.0,4.5,24.0,1968.0,45.0,7,227.0,8.7,3000.0,360.0,Berlina ,1465.0,4689.0,1829.0,1470.0
4487,Skoda,Octavia,Combi 2.0TDI Style DSG 110kW,150,5.0,Diésel,verde,26278.0,Tracción delantera,Automática secuencial ,97.0,1162.8,4.3,24.0,1968.0,50.0,7,222.0,8.8,3000.0,360.0,Stationwagon ,1487.0,4689.0,1829.0,1468.0
4488,Skoda,Scala,1.0 TSI Active 70kW,95,5.0,Gasolina,verde,20347.0,Tracción delantera,Manual ,114.0,1000.0,5.0,24.0,999.0,50.0,5,188.0,10.9,5000.0,175.0,Berlina ,1192.0,4362.0,1793.0,1471.0
4489,Skoda,Scala,1.0 TSI Active 85kW,116,5.0,Gasolina,verde,21247.0,Tracción delantera,Manual ,111.0,1000.0,5.0,24.0,999.0,50.0,6,201.0,9.8,5000.0,200.0,Berlina ,1240.0,4362.0,1793.0,1471.0
4490,Skoda,Scala,1.0 TSI Ambition 70kW,95,5.0,Gasolina,verde,21797.0,Tracción delantera,Manual ,114.0,1000.0,5.0,24.0,999.0,50.0,5,188.0,10.9,5000.0,175.0,Berlina ,1192.0,4362.0,1793.0,1471.0
4491,Skoda,Scala,1.0 TGI Active 66kW,90,5.0,Combustibles Alternativos,verde,21857.0,Tracción delantera,Manual ,95.0,1095.1435483870969,5.0,24.0,999.0,53.645161290322584,6,188.0,10.9,5000.0,145.0,Berlina ,1432.0,4362.0,1793.0,1471.0
4492,Skoda,Scala,1.0 TSI Ambition 85kW,116,5.0,Gasolina,verde,22697.0,Tracción delantera,Manual ,111.0,1000.0,5.0,24.0,999.0,50.0,6,201.0,9.8,5000.0,200.0,Berlina ,1240.0,4362.0,1793.0,1471.0
4493,Skoda,Scala,1.0 TGI Ambition 66kW,90,5.0,Combustibles Alternativos,verde,23307.0,Tracción delantera,Manual ,95.0,1095.1435483870969,5.0,24.0,999.0,53.645161290322584,6,188.0,10.9,5000.0,145.0,Berlina ,1432.0,4362.0,1793.0,1471.0
4494,Skoda,Scala,1.5 TSI Ambition 110kW,150,5.0,Gasolina,verde,23397.0,Tracción delantera,Manual ,108.0,1000.0,5.0,24.0,1498.0,50.0,6,201.0,9.8,5000.0,250.0,Berlina ,1240.0,4362.0,1793.0,1471.0
4495,Skoda,Scala,1.6 TDI Active 85kW,115,5.0,Diésel,verde,23447.0,Tracción delantera,Manual ,106.0,1190.5,4.2,24.0,1598.0,50.0,6,201.0,10.1,3250.0,250.0,Berlina ,1324.0,4362.0,1793.0,1471.0
4496,Skoda,Scala,1.0 TSI Ambition DSG 85kW,115,5.0,Gasolina,verde,24297.0,Tracción delantera,Automática secuencial ,115.0,980.4,5.1,24.0,999.0,50.0,7,199.0,9.9,5000.0,200.0,Berlina ,1229.0,4362.0,1793.0,1471.0
4497,Skoda,Scala,1.0 TSI Sport 85kW,115,5.0,Gasolina,verde,24297.0,Tracción delantera,Manual ,111.0,1000.0,5.0,24.0,999.0,50.0,6,201.0,9.8,5000.0,200.0,Berlina ,1209.0,4362.0,1793.0,1471.0
4498,Skoda,Scala,1.0 TSI Style 85kW,116,5.0,Gasolina,verde,24297.0,Tracción delantera,Manual ,113.0,1000.0,5.0,24.0,999.0,50.0,6,201.0,9.8,5000.0,200.0,Berlina ,1240.0,4362.0,1793.0,1471.0
4499,Skoda,Scala,1.0 TGI Style 66kW,90,5.0,Combustibles Alternativos,verde,24857.0,Tracción delantera,Manual ,96.0,1095.1435483870969,5.0,24.0,999.0,53.645161290322584,6,188.0,10.9,5000.0,145.0,Berlina ,1432.0,4362.0,1793.0,1471.0
4500,Skoda,Scala,1.6 TDI Ambition 85kW,115,5.0,Diésel,verde,24897.0,Tracción delantera,Manual ,106.0,1190.5,4.2,24.0,1598.0,50.0,6,201.0,10.1,3250.0,250.0,Berlina ,1324.0,4362.0,1793.0,1471.0
4501,Skoda,Scala,1.5 TSI Sport 110kW,150,5.0,Gasolina,verde,24997.0,Tracción delantera,Manual ,108.0,1000.0,5.0,24.0,1498.0,50.0,6,201.0,9.8,5000.0,250.0,Berlina ,1240.0,4362.0,1793.0,1471.0
4502,Skoda,Scala,1.5 TSI Style 110kW,150,5.0,Gasolina,verde,24997.0,Tracción delantera,Manual ,111.0,1000.0,5.0,24.0,1498.0,50.0,6,201.0,9.8,5000.0,250.0,Berlina ,1240.0,4362.0,1793.0,1471.0
4503,Skoda,Scala,1.5 TSI Ambition DSG 110kW,150,5.0,Gasolina,verde,25097.0,Tracción delantera,Automática secuencial ,115.0,980.4,5.1,24.0,1498.0,50.0,7,199.0,9.9,5000.0,250.0,Berlina ,1229.0,4362.0,1793.0,1471.0
4504,Skoda,Scala,1.0 TSI Style DSG 85kW,115,5.0,Gasolina,verde,25847.0,Tracción delantera,Automática secuencial ,116.0,980.4,5.1,24.0,999.0,50.0,7,199.0,9.9,5000.0,200.0,Berlina ,1229.0,4362.0,1793.0,1471.0
4505,Skoda,Scala,1.0 TSI Sport DSG 85kW,115,5.0,Gasolina,verde,25847.0,Tracción delantera,Automática secuencial ,115.0,980.4,5.1,24.0,999.0,50.0,7,199.0,9.9,5000.0,200.0,Berlina ,1229.0,4362.0,1793.0,1471.0
4506,Skoda,Scala,1.6 TDI Sport 85kW,115,5.0,Diésel,verde,26447.0,Tracción delantera,Manual ,106.0,1190.5,4.2,24.0,1598.0,50.0,6,201.0,10.1,3250.0,250.0,Berlina ,1324.0,4362.0,1793.0,1471.0
4507,Skoda,Scala,1.6 TDI Style 85kW,115,5.0,Diésel,verde,26447.0,Tracción delantera,Manual ,107.0,1190.5,4.2,24.0,1598.0,50.0,6,201.0,10.1,3250.0,250.0,Berlina ,1324.0,4362.0,1793.0,1471.0
4508,Skoda,Scala,1.6 TDI Ambition DSG 85kW,115,5.0,Diésel,verde,26597.0,Tracción delantera,Automática secuencial ,106.0,1219.5,4.1,24.0,1598.0,50.0,7,200.0,10.3,3250.0,250.0,Berlina ,1339.0,4362.0,1793.0,1471.0
4509,Skoda,Scala,1.5 TSI Sport DSG 110kW,150,5.0,Gasolina,verde,26647.0,Tracción delantera,Automática secuencial ,115.0,1000.0,5.0,24.0,1498.0,50.0,7,219.0,8.2,5000.0,250.0,Berlina ,1265.0,4362.0,1793.0,1471.0
4510,Skoda,Scala,1.5 TSI Style DSG 110kW,150,5.0,Gasolina,verde,26647.0,Tracción delantera,Automática secuencial ,115.0,1000.0,5.0,24.0,1498.0,50.0,7,219.0,8.2,5000.0,250.0,Berlina ,1265.0,4362.0,1793.0,1471.0
4511,Skoda,Scala,1.5 TSI Montecarlo 110kW,150,5.0,Gasolina,verde,26997.0,Tracción delantera,Manual ,111.0,1000.0,5.0,24.0,1498.0,50.0,6,201.0,9.8,5000.0,250.0,Berlina ,1240.0,4362.0,1793.0,1471.0
4512,Skoda,Scala,1.0 TSI Montecarlo DSG 85kW,115,5.0,Gasolina,verde,27847.0,Tracción delantera,Automática secuencial ,116.0,980.4,5.1,24.0,999.0,50.0,7,199.0,9.9,5000.0,200.0,Berlina ,1229.0,4362.0,1793.0,1471.0
4513,Skoda,Scala,1.6 TDI Style DSG 85kW,115,5.0,Diésel,verde,28147.0,Tracción delantera,Automática secuencial ,106.0,1219.5,4.1,24.0,1598.0,50.0,7,200.0,10.3,3250.0,250.0,Berlina ,1339.0,4362.0,1793.0,1471.0
4514,Skoda,Scala,1.6 TDI Sport DSG 85kW,115,5.0,Diésel,verde,28147.0,Tracción delantera,Automática secuencial ,106.0,1219.5,4.1,24.0,1598.0,50.0,7,200.0,10.1,3250.0,250.0,Berlina ,1339.0,4362.0,1793.0,1471.0
4515,Skoda,Scala,1.5 TSI Montecarlo DSG 110kW,150,5.0,Gasolina,verde,28647.0,Tracción delantera,Automática secuencial ,115.0,1000.0,5.0,24.0,1498.0,50.0,7,219.0,8.2,5000.0,250.0,Berlina ,1265.0,4362.0,1793.0,1471.0
4516,Skoda,Scala,1.6 TDI Montecarlo 85kW,115,5.0,Diésel,verde,30147.0,Tracción delantera,Manual ,106.0,1190.5,4.2,24.0,1598.0,50.0,6,201.0,10.1,3250.0,250.0,Berlina ,1324.0,4362.0,1793.0,1471.0
4517,Skoda,Scout,2.0 TSI DSG 4x4,190,5.0,Gasolina,ambar,34384.0,Tracción total,Automática secuencial ,159.0,797.1,6.9,24.0,1984.0,55.0,7,216.0,7.8,5100.0,250.0,Todo Terreno ,1522.0,4687.0,1814.0,1531.0
4518,Skoda,Scout,2.0TDI CR DSG 4x4 135kW,184,5.0,Diésel,ambar,34644.0,Tracción total,Automática secuencial ,142.0,1078.4,5.1,24.0,1968.0,55.0,6,219.0,7.8,3500.0,380.0,Todo Terreno ,1529.0,4687.0,1814.0,1531.0
4519,Skoda,Superb,Combi 1.5 TSI Active,150,5.0,Gasolina,verde,22254.0,Tracción delantera,Manual ,118.0,1222.2,5.4,24.0,1498.0,66.0,6,211.0,9.1,5000.0,250.0,Stationwagon ,1477.0,4862.0,1864.0,1496.0
4520,Skoda,Superb,1.5 TSI Ambition,150,5.0,Gasolina,verde,23351.0,Tracción delantera,Manual ,115.0,961.5,5.2,24.0,1498.0,50.0,6,220.0,9.0,5000.0,250.0,Berlina ,1455.0,4869.0,1864.0,1488.0
4521,Skoda,Superb,Combi 1.5 TSI Ambition,150,5.0,Gasolina,verde,23728.0,Tracción delantera,Manual ,118.0,1222.2,5.4,24.0,1498.0,66.0,6,211.0,9.1,5000.0,250.0,Stationwagon ,1477.0,4862.0,1864.0,1496.0
4522,Skoda,Superb,Combi 1.6TDI Active DSG 88kW,120,5.0,Diésel,verde,23935.0,Tracción delantera,Automática secuencial ,111.0,1571.4,4.2,24.0,1598.0,66.0,7,197.0,11.3,3500.0,250.0,Stationwagon ,1552.0,4862.0,1864.0,1496.0
4523,Skoda,Superb,Combi 2.0TDI AdBlue Active 110kW,150,5.0,Diésel,verde,23996.0,Tracción delantera,Manual ,101.0,1650.0,4.0,24.0,1968.0,66.0,6,213.0,9.2,3500.0,400.0,Stationwagon ,1577.0,4862.0,1864.0,1496.0
4524,Skoda,Superb,Combi 1.5 TSI Active DSG,150,5.0,Gasolina,verde,24295.0,Tracción delantera,Automática secuencial ,120.0,1200.0,5.5,24.0,1498.0,66.0,7,212.0,9.3,5000.0,250.0,Stationwagon ,1492.0,4862.0,1864.0,1496.0
4525,Skoda,Superb,Combi 1.5 TSI Style,150,5.0,Gasolina,verde,24637.0,Tracción delantera,Manual ,120.0,1222.2,5.4,24.0,1498.0,66.0,6,211.0,9.1,5000.0,250.0,Stationwagon ,1477.0,4862.0,1864.0,1496.0
4526,Skoda,Superb,2.0TDI AdBlue Ambition 110kW,150,5.0,Diésel,verde,25134.0,Tracción delantera,Manual ,98.0,1692.3,3.9,24.0,1968.0,66.0,6,221.0,9.1,3500.0,400.0,Berlina ,1555.0,4869.0,1864.0,1488.0
4527,Skoda,Superb,1.6TDI AdBlue Ambition DSG 88kW,120,5.0,Diésel,verde,25144.0,Tracción delantera,Automática secuencial ,108.0,1650.0,4.0,24.0,1598.0,66.0,7,205.0,11.1,3500.0,250.0,Berlina ,1530.0,4869.0,1864.0,1488.0
4528,Skoda,Superb,Combi 1.5 TSI Ambition DSG,150,5.0,Gasolina,verde,25255.0,Tracción delantera,Automática secuencial ,120.0,1200.0,5.5,24.0,1498.0,66.0,7,212.0,9.3,5000.0,250.0,Stationwagon ,1492.0,4862.0,1864.0,1496.0
4529,Skoda,Superb,1.5 TSI Ambition DSG,150,5.0,Gasolina,verde,25386.0,Tracción delantera,Automática secuencial ,118.0,961.5,5.2,24.0,1498.0,50.0,7,220.0,9.0,5000.0,250.0,Berlina ,1470.0,4869.0,1864.0,1488.0
4530,Skoda,Superb,Combi 2.0TDI AdBlue Ambition 110kW,150,5.0,Diésel,verde,25452.0,Tracción delantera,Manual ,101.0,1650.0,4.0,24.0,1968.0,66.0,6,213.0,9.2,3500.0,400.0,Stationwagon ,1577.0,4862.0,1864.0,1496.0
4531,Skoda,Superb,Combi 1.6TDI Ambition DSG 88kW,120,5.0,Diésel,verde,25488.0,Tracción delantera,Automática secuencial ,111.0,1571.4,4.2,24.0,1598.0,66.0,7,197.0,11.3,3500.0,250.0,Stationwagon ,1552.0,4862.0,1864.0,1496.0
4532,Skoda,Superb,Combi 2.0TDI AdBlue Active DSG 1...,150,5.0,Diésel,verde,25970.0,Tracción delantera,Automática secuencial ,102.0,1650.0,4.0,24.0,1968.0,66.0,7,212.0,9.2,3500.0,400.0,Stationwagon ,1597.0,4862.0,1864.0,1496.0
4533,Skoda,Superb,Combi 2.0TDI AdBlue Ambition DSG...,150,5.0,Diésel,verde,26401.0,Tracción delantera,Automática secuencial ,102.0,1650.0,4.0,24.0,1968.0,66.0,7,212.0,9.2,3500.0,400.0,Stationwagon ,1597.0,4862.0,1864.0,1496.0
4534,Skoda,Superb,Combi 1.5 TSI Style DSG,150,5.0,Gasolina,ambar,26451.0,Tracción delantera,Automática secuencial ,123.0,1200.0,5.5,24.0,1498.0,66.0,7,212.0,9.3,5000.0,250.0,Stationwagon ,1492.0,4862.0,1864.0,1496.0
4535,Skoda,Superb,2.0TDI AdBlue Style 110kW,150,5.0,Diésel,verde,26604.0,Tracción delantera,Manual ,98.0,1692.3,3.9,24.0,1968.0,66.0,6,221.0,9.1,3500.0,400.0,Berlina ,1555.0,4869.0,1864.0,1488.0
4536,Skoda,Superb,Combi 2.0TDI AdBlue Style 110kW,150,5.0,Diésel,verde,26984.0,Tracción delantera,Manual ,101.0,1650.0,4.0,24.0,1968.0,66.0,6,213.0,9.2,3500.0,400.0,Stationwagon ,1577.0,4862.0,1864.0,1496.0
4537,Skoda,Superb,2.0TDI AdBlue Ambition DSG 110kW,150,5.0,Diésel,verde,27158.0,Tracción delantera,Automática secuencial ,100.0,1692.3,3.9,24.0,1968.0,66.0,7,221.0,9.1,3500.0,400.0,Berlina ,1575.0,4869.0,1864.0,1488.0
4538,Skoda,Superb,Combi 2.0TDI AdBlue Style DSG 110kW,150,5.0,Diésel,verde,27881.0,Tracción delantera,Automática secuencial ,102.0,1650.0,4.0,24.0,1968.0,66.0,7,212.0,9.2,3500.0,400.0,Stationwagon ,1597.0,4862.0,1864.0,1496.0
4539,Skoda,Superb,2.0TDI AdBlue Style DSG 110kW,150,5.0,Diésel,verde,28628.0,Tracción delantera,Automática secuencial ,100.0,1692.3,3.9,24.0,1968.0,66.0,7,221.0,9.1,3500.0,400.0,Berlina ,1575.0,4869.0,1864.0,1488.0
4540,Skoda,Superb,2.0TDI AdBlue tech Ambition DSG ...,190,5.0,Diésel,verde,28917.0,Tracción delantera,Automática secuencial ,117.0,1609.8,4.1,24.0,1968.0,66.0,7,240.0,8.3,3500.0,400.0,Berlina ,1589.0,4869.0,1864.0,1488.0
4541,Skoda,Superb,Combi 2.0TDI AdBlue tech Ambitio...,190,5.0,Diésel,verde,29188.0,Tracción delantera,Automática secuencial ,118.0,1294.1,5.1,24.0,1968.0,66.0,7,230.0,8.4,3500.0,400.0,Stationwagon ,1611.0,4862.0,1864.0,1496.0
4542,Skoda,Superb,1.5 TSI Active,150,5.0,Gasolina,verde,29917.0,Tracción delantera,Manual ,115.0,961.5,5.2,24.0,1498.0,50.0,6,220.0,9.0,5000.0,250.0,Berlina ,1455.0,4869.0,1864.0,1488.0
4543,Skoda,Superb,2.0TDI AdBlue Style DSG 140kW,190,5.0,Diésel,verde,30385.0,Tracción delantera,Automática secuencial ,117.0,1609.8,4.1,24.0,1968.0,66.0,7,240.0,8.3,3500.0,400.0,Berlina ,1589.0,4869.0,1864.0,1488.0
4544,Skoda,Superb,Combi 2.0TDI AdBlue tech Style D...,190,5.0,Diésel,verde,30656.0,Tracción delantera,Automática secuencial ,118.0,1294.1,5.1,24.0,1968.0,66.0,7,230.0,8.4,3500.0,400.0,Stationwagon ,1611.0,4862.0,1864.0,1496.0
4545,Skoda,Superb,Combi 1.5 TSI SportLine DSG,150,5.0,Gasolina,ambar,30662.0,Tracción delantera,Automática secuencial ,123.0,1200.0,5.5,24.0,1498.0,66.0,7,212.0,9.3,5000.0,250.0,Stationwagon ,1492.0,4862.0,1864.0,1496.0
4546,Skoda,Superb,Combi 2.0TDI AdBlue SportLine DS...,150,5.0,Diésel,verde,30747.0,Tracción delantera,Automática secuencial ,104.0,1650.0,4.0,24.0,1968.0,66.0,7,212.0,9.2,3500.0,400.0,Stationwagon ,1597.0,4862.0,1864.0,1496.0
4547,Skoda,Superb,2.0TDI AdBlue tech Ambition 4x4 ...,190,5.0,Diésel,ambar,31038.0,Tracción total,Automática secuencial ,129.0,1609.8,4.1,24.0,1968.0,66.0,7,232.0,8.0,3500.0,400.0,Berlina ,1665.0,4869.0,1864.0,1488.0
4548,Skoda,Superb,2.0TDI AdBlue SportLine DSG 110kW,150,5.0,Diésel,verde,31335.0,Tracción delantera,Automática secuencial ,101.0,1692.3,3.9,24.0,1968.0,66.0,7,221.0,9.1,3500.0,400.0,Berlina ,1575.0,4869.0,1864.0,1488.0
4549,Skoda,Superb,Combi 2.0TDI AdBlue Ambition 4x4...,190,5.0,Diésel,ambar,31393.0,Tracción total,Automática secuencial ,132.0,1294.1,5.1,24.0,1968.0,66.0,7,223.0,8.1,3500.0,400.0,Stationwagon ,1687.0,4862.0,1864.0,1496.0
4550,Skoda,Superb,2.0 TSI SportLine DSG 140kW,190,5.0,Gasolina,ambar,31917.0,Tracción delantera,Automática secuencial ,138.0,704.2,7.1,24.0,1984.0,50.0,7,240.0,7.7,4200.0,320.0,Berlina ,1615.0,4869.0,1864.0,1488.0
4551,Skoda,Superb,1.5 TSI Active DSG,150,5.0,Gasolina,verde,32117.0,Tracción delantera,Automática secuencial ,118.0,961.5,5.2,24.0,1498.0,50.0,7,220.0,9.0,5000.0,250.0,Berlina ,1470.0,4869.0,1864.0,1488.0
4552,Skoda,Superb,Combi 2.0 TSI SportLine DSG 140kW,190,5.0,Gasolina,ambar,32171.0,Tracción delantera,Automática secuencial ,140.0,929.6,7.1,24.0,1984.0,66.0,7,230.0,7.7,4200.0,320.0,Stationwagon ,1557.0,4862.0,1864.0,1496.0
4553,Skoda,Superb,1.6TDI AdBlue Active DSG 88kW,120,5.0,Diésel,verde,32317.0,Tracción delantera,Automática secuencial ,108.0,1650.0,4.0,24.0,1598.0,66.0,7,205.0,11.1,3500.0,250.0,Berlina ,1530.0,4869.0,1864.0,1488.0
4554,Skoda,Superb,2.0TDI AdBlue Active 110kW,150,5.0,Diésel,verde,32317.0,Tracción delantera,Manual ,98.0,1692.3,3.9,24.0,1968.0,66.0,6,221.0,9.1,3500.0,400.0,Berlina ,1555.0,4869.0,1864.0,1488.0
4555,Skoda,Superb,2.0TDI AdBlue Style 4x4 DSG 140kW,190,5.0,Diésel,ambar,32505.0,Tracción total,Automática secuencial ,129.0,1609.8,4.1,24.0,1968.0,66.0,7,232.0,8.0,3500.0,400.0,Berlina ,1665.0,4869.0,1864.0,1488.0
4556,Skoda,Superb,Combi 2.0TDI AdBlue tech Style 4...,190,5.0,Diésel,ambar,32811.0,Tracción total,Automática secuencial ,132.0,1294.1,5.1,24.0,1968.0,66.0,7,223.0,8.1,3500.0,400.0,Stationwagon ,1687.0,4862.0,1864.0,1496.0
4557,Skoda,Superb,Combi 2.0TDI AdBlue L&K DSG 110kW,150,5.0,Diésel,verde,32820.0,Tracción delantera,Automática secuencial ,104.0,1650.0,4.0,24.0,1968.0,66.0,7,212.0,9.2,3500.0,400.0,Stationwagon ,1597.0,4862.0,1864.0,1496.0
4558,Skoda,Superb,Combi 1.5 TSI L&K DSG,150,5.0,Gasolina,ambar,32903.0,Tracción delantera,Automática secuencial ,123.0,1200.0,5.5,24.0,1498.0,66.0,7,212.0,9.3,5000.0,250.0,Stationwagon ,1492.0,4862.0,1864.0,1496.0
4630,Subaru,BRZ,2.0R Sport,200,2.0,Gasolina,rojo,29986.0,Tracción trasera,Manual ,180.0,641.0,7.8,36.0,1998.0,50.0,6,226.0,7.6,7000.0,205.0,Coupe ,1318.0,4240.0,1775.0,1320.0
4631,Subaru,BRZ,2.0R Executive Special Edition,200,2.0,Gasolina,rojo,31652.0,Tracción trasera,Manual ,180.0,641.0,7.8,36.0,1998.0,50.0,6,226.0,7.6,7000.0,205.0,Coupe ,1318.0,4240.0,1775.0,1320.0
4632,Subaru,BRZ,2.0R Executive,200,2.0,Gasolina,rojo,31652.0,Tracción trasera,Manual ,180.0,641.0,7.8,36.0,1998.0,50.0,6,226.0,7.6,7000.0,205.0,Coupe ,1318.0,4240.0,1775.0,1320.0
4633,Subaru,Forester,2.0i Hybrid Sport Plus CVT,150,5.0,Híbrido,ambar,30036.0,Tracción total,"Automática continua, secuencial ",150.0,923.1,6.5,0.0,1996.0,60.0,6,192.0,11.8,5600.0,195.0,Todo Terreno ,1502.0,4625.0,1815.0,1730.0
4634,Subaru,Forester,2.0i Hybrid Executive CVT,150,5.0,Híbrido,ambar,32682.0,Tracción total,"Automática continua, secuencial ",150.0,923.1,6.5,0.0,1996.0,60.0,6,192.0,11.8,5600.0,195.0,Todo Terreno ,1502.0,4625.0,1815.0,1730.0
4635,Subaru,Forester,2.0i Hybrid Executive Plus CVT,150,5.0,Híbrido,ambar,34152.0,Tracción total,"Automática continua, secuencial ",150.0,923.1,6.5,0.0,1996.0,60.0,6,192.0,11.8,5600.0,195.0,Todo Terreno ,1502.0,4625.0,1815.0,1730.0
4636,Subaru,Impreza,1.6 Sport Lineartronic,114,5.0,Gasolina,ambar,17741.0,Tracción total,Automática secuencial ,140.0,806.5,6.2,36.0,1600.0,50.0,7,180.0,12.4,6200.0,150.0,Berlina ,1358.0,4460.0,1775.0,1480.0
4637,Subaru,Impreza,1.6 GLP Sport Lineartronic,114,5.0,Combustibles Alternativos,ambar,18997.0,Tracción total,Automática secuencial ,140.0,806.5,6.2,36.0,1600.0,50.0,7,180.0,12.4,6200.0,150.0,Berlina ,1358.0,4460.0,1775.0,1480.0
4638,Subaru,Impreza,1.6 Executive Lineartronic,114,5.0,Gasolina,ambar,20828.0,Tracción total,Automática secuencial ,145.0,781.3,6.4,36.0,1600.0,50.0,7,180.0,12.4,6200.0,150.0,Berlina ,1376.0,4460.0,1775.0,1480.0
4639,Subaru,Impreza,1.6 GLP Executive Lineartronic,114,5.0,Combustibles Alternativos,ambar,22084.0,Tracción total,Automática secuencial ,145.0,781.3,6.4,36.0,1600.0,50.0,7,180.0,12.4,6200.0,150.0,Berlina ,1376.0,4460.0,1775.0,1480.0
4640,Subaru,Levorg,2.0 i GT Sport CVT,150,5.0,Gasolina,rojo,23906.0,Tracción total,Automática continua ,165.0,833.3,7.2,36.0,1995.0,60.0,7,195.0,11.7,6200.0,198.0,Stationwagon ,1518.0,4690.0,1780.0,1485.0
4641,Subaru,Levorg,2.0 i GLP Sport CVT,149,5.0,Combustibles Alternativos,rojo,25386.0,Tracción total,Automática secuencial ,165.0,833.3,7.2,36.0,1995.0,60.0,7,195.0,11.7,6200.0,198.0,Stationwagon ,1518.0,4690.0,1780.0,1485.0
4642,Subaru,Levorg,2.0 i GT Sport Plus CVT,150,5.0,Gasolina,rojo,27826.0,Tracción total,Automática continua ,165.0,694.4,7.2,36.0,1995.0,50.0,7,195.0,11.7,6200.0,198.0,Stationwagon ,1524.0,4690.0,1780.0,1485.0
4643,Subaru,Levorg,2.0 i GLP Sport Plus CVT,149,5.0,Combustibles Alternativos,rojo,29306.0,Tracción total,Automática secuencial ,165.0,833.3,7.2,36.0,1995.0,60.0,7,195.0,11.7,6200.0,198.0,Stationwagon ,1524.0,4690.0,1780.0,1485.0
