ID#,Marca,Potencia (cv),Puertas,Combustible,CO2,Precio (€),Tracción,Transmisión,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Carrocería,Peso (kg),Largo (mm),Ancho (mm),Alto (mm)
3511,Opel,-0.1267849133789419,4.0,Diésel,gris,-0.500224600948991,Tracción trasera,Manual ,2.0539834992382073,-0.5689807300084758,1.689999721677307,24.0,0.6332122138789291,1.4223742130335844,-0.3175378495990514,-2.100115167317254,0.8266678146494293,-1.0093993782411845,0.24015556029558813,Chasis Doble Cabina ,1.828889285965895,1.9937372887474947,1.9110971345718892,2.19194793382017
3514,Opel,-0.28631312615185006,4.0,Diésel,verde,-0.4920610057019829,Tracción delantera,Manual ,-0.3577948293014185,0.20322518802941886,0.5228410755479211,24.0,0.6317859029462305,1.4223742130335844,-0.3175378495990514,-1.9106898896580193,0.8266678146494293,-1.0093993782411845,0.16621953083571533,Monovolumen ,1.375611920126569,1.7972054801957602,1.9110971345718892,3.0517134996776165
3516,Opel,-0.28631312615185006,4.0,Diésel,ambar,-0.4859135210220497,Tracción delantera,Manual ,0.3678729863653716,0.20322518802941886,0.5228410755479211,24.0,0.6317859029462305,1.4223742130335844,-0.3175378495990514,-1.9106898896580193,0.8266678146494293,-1.0093993782411845,0.16621953083571533,Furgon ,0.8179614766268719,1.7972054801957602,1.9110971345718892,3.0517134996776165
3517,Opel,-0.28631312615185006,4.0,Diésel,verde,-0.48588047002914686,Tracción delantera,Manual ,-0.3577948293014185,0.20322518802941886,0.5228410755479211,24.0,0.6317859029462305,1.4223742130335844,-0.3175378495990514,-1.9106898896580193,0.8266678146494293,-1.0093993782411845,0.16621953083571533,Monovolumen ,1.375611920126569,1.7972054801957602,1.9110971345718892,3.0517134996776165
3525,Opel,-0.8180738353948772,4.0,Diésel,ambar,-0.6852440592192387,Tracción delantera,Manual ,-0.18704946090923258,0.7370137616411822,-0.3398414020259722,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-1.2792722974605706,2.9344033692344764,-1.0093993782411845,-0.4252687048432672,Furgon ,0.2722393848597887,-0.14535629064717345,1.3183211800732213,0.8565673740841352
3526,Opel,-0.7968034070251561,4.0,Diésel,ambar,-0.6746677414903214,Tracción delantera,Manual ,-0.18704946090923258,0.7370137616411822,-0.3398414020259722,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-1.2792722974605706,2.9344033692344764,-1.0093993782411845,-0.4252687048432672,Furgon ,0.3557378469880856,0.5787082671750063,1.3183211800732213,0.8565673740841352
3527,Opel,-0.7968034070251561,4.0,Diésel,ambar,-0.6693795826258627,Tracción delantera,Manual ,-0.18704946090923258,0.7370137616411822,-0.3398414020259722,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-1.2792722974605706,2.9344033692344764,-1.0093993782411845,-0.4252687048432672,Furgon ,-0.13034248611592844,-0.14535629064717345,1.3183211800732213,1.0029104491237006
3528,Opel,-0.7968034070251561,4.0,Diésel,ambar,-0.6588032648969454,Tracción delantera,Manual ,-0.18704946090923258,0.7370137616411822,-0.3398414020259722,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-1.2792722974605706,2.9344033692344764,-1.0093993782411845,-0.4252687048432672,Furgon ,0.2722393848597887,-0.14535629064717345,1.3183211800732213,0.8565673740841352
3529,Opel,-0.7968034070251561,4.0,Diésel,ambar,-0.6588032648969454,Tracción delantera,Manual ,-0.18704946090923258,0.7370137616411822,-0.3398414020259722,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-1.2792722974605706,2.9344033692344764,-1.0093993782411845,-0.4252687048432672,Furgon ,-0.09455743091808692,0.5787082671750063,1.3183211800732213,0.8565673740841352
3530,Opel,-0.6053695516976664,2.0,Diésel,ambar,-0.657150715251802,Tracción delantera,Manual ,0.11175493377709274,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Chasis ,0.17979465893203142,0.5787082671750063,1.3183211800732213,0.8565673740841352
3531,Opel,-0.7968034070251561,4.0,Diésel,ambar,-0.648226947168028,Tracción delantera,Manual ,-0.18704946090923258,0.7370137616411822,-0.3398414020259722,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-1.2792722974605706,2.9344033692344764,-1.0093993782411845,-0.4252687048432672,Furgon ,0.3557378469880856,0.5787082671750063,1.3183211800732213,0.8565673740841352
3532,Opel,-0.7968034070251561,4.0,Diésel,ambar,-0.6429387883035693,Tracción delantera,Manual ,-0.18704946090923258,0.7370137616411822,-0.3398414020259722,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-1.2792722974605706,2.9344033692344764,-1.0093993782411845,-0.4252687048432672,Furgon ,-0.13034248611592844,-0.14535629064717345,1.3183211800732213,1.0029104491237006
3533,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.6350065500068813,Tracción delantera,Manual ,-0.31510848720337203,0.8869183587570957,-0.4413334582111363,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.678217136129348,-1.0093993782411845,-0.20346061646364874,Furgon ,-0.022987320522403876,0.5787082671750063,1.3183211800732213,0.8565673740841352
3534,Opel,-0.7968034070251561,4.0,Diésel,ambar,-0.632362470574652,Tracción delantera,Manual ,-0.18704946090923258,0.7370137616411822,-0.3398414020259722,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-1.2792722974605706,2.9344033692344764,-1.0093993782411845,-0.4252687048432672,Furgon ,-0.09455743091808692,0.5787082671750063,1.3183211800732213,0.8565673740841352
3535,Opel,-0.7968034070251561,4.0,Diésel,ambar,-0.6191420734135054,Tracción delantera,Manual ,-0.18704946090923258,0.7370137616411822,-0.3398414020259722,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-1.2792722974605706,2.9344033692344764,-1.0093993782411845,-0.4252687048432672,Furgon ,-0.13034248611592844,1.302772824997186,1.3183211800732213,1.0029104491237006
3536,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.6191420734135054,Tracción delantera,Manual ,-0.31510848720337203,0.8869183587570957,-0.4413334582111363,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.678217136129348,-1.0093993782411845,-0.20346061646364874,Furgon ,-0.052808199853938476,-0.14535629064717345,1.3183211800732213,0.8565673740841352
3537,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.6138539145490467,Tracción delantera,Manual ,0.11175493377709274,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Furgon ,0.17979465893203142,0.5787082671750063,1.3183211800732213,0.8565673740841352
3538,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.608565755684588,Tracción delantera,Manual ,-0.31510848720337203,0.8869183587570957,-0.4413334582111363,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.678217136129348,-1.0093993782411845,-0.20346061646364874,Furgon ,-0.022987320522403876,0.5787082671750063,1.3183211800732213,0.8565673740841352
3539,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.6006335173879,Tracción delantera,Manual ,0.026382249580999786,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Furgon ,0.32889905558970445,1.302772824997186,1.3183211800732213,1.0029104491237006
3540,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5979894379556706,Tracción delantera,Manual ,0.11175493377709274,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Furgon ,0.13804542786788299,-0.14535629064717345,1.3183211800732213,1.0029104491237006
3541,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5874131202267533,Tracción delantera,Manual ,0.11175493377709274,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Furgon ,0.17979465893203142,0.5787082671750063,1.3183211800732213,0.8565673740841352
3542,Opel,-0.8180738353948772,4.0,Diésel,ambar,-0.5849342957590383,Tracción delantera,Manual ,0.005039078531976549,0.7370137616411822,-0.3398414020259722,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-1.2792722974605706,2.9344033692344764,-1.0093993782411845,-0.4252687048432672,Monovolumen ,-0.13034248611592844,-0.14535629064717345,1.3183211800732213,0.8748602584640809
3543,Opel,-0.8180738353948772,4.0,Diésel,ambar,-0.574357978030121,Tracción delantera,Manual ,0.005039078531976549,0.7370137616411822,-0.3398414020259722,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-1.2792722974605706,2.9344033692344764,-1.0093993782411845,-0.4252687048432672,Monovolumen ,-0.09455743091808692,0.5787082671750063,1.3183211800732213,0.8382744897041895
3544,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5741927230656066,Tracción delantera,Manual ,0.026382249580999786,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Furgon ,0.32889905558970445,1.302772824997186,1.3183211800732213,1.0029104491237006
3545,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.568904564201148,Tracción delantera,Manual ,-0.31510848720337203,0.8869183587570957,-0.4413334582111363,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.678217136129348,-1.0093993782411845,-0.20346061646364874,Furgon ,-0.022987320522403876,0.5787082671750063,1.3183211800732213,0.8565673740841352
3546,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5662604847689187,Tracción delantera,Manual ,-0.31510848720337203,0.8869183587570957,-0.4413334582111363,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.678217136129348,-1.0093993782411845,-0.20346061646364874,Furgon ,-0.022987320522403876,0.5787082671750063,1.3183211800732213,0.8565673740841352
3547,Opel,-0.28631312615185006,4.0,Diésel,ambar,-0.5543621273238867,Tracción delantera,Manual ,0.005039078531976549,0.5338535839709316,-0.18760331774822636,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.5847129460433768,1.1678914789303898,-0.5045744950556368,0.3140915897554609,Furgon ,0.009815646742284188,-0.14535629064717345,1.3183211800732213,0.8565673740841352
3548,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5492392234239423,Tracción delantera,Manual ,-0.20839263195825583,0.8869183587570957,-0.4413334582111363,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.678217136129348,-1.0093993782411845,-0.20346061646364874,Monovolumen ,-0.13034248611592844,-0.14535629064717345,1.3183211800732213,0.8748602584640809
3549,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5477519287433134,Tracción delantera,Manual ,0.11175493377709274,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Furgon ,0.17979465893203142,0.5787082671750063,1.3183211800732213,0.8565673740841352
3550,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5464298890271986,Tracción delantera,Manual ,-0.31510848720337203,0.8869183587570957,-0.4413334582111363,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.678217136129348,-1.0093993782411845,-0.20346061646364874,Furgon ,-0.052808199853938476,-0.14535629064717345,1.3183211800732213,0.8565673740841352
3551,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5451078493110839,Tracción delantera,Manual ,0.11175493377709274,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Furgon ,0.17979465893203142,0.5787082671750063,1.3183211800732213,0.8565673740841352
3552,Opel,-0.28631312615185006,4.0,Diésel,ambar,-0.5437858095949692,Tracción delantera,Manual ,0.005039078531976549,0.5338535839709316,-0.18760331774822636,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.5847129460433768,1.1678914789303898,-0.5045744950556368,0.3140915897554609,Furgon ,0.03963652607381879,0.5787082671750063,1.3183211800732213,0.8565673740841352
3553,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.538662905695025,Tracción delantera,Manual ,-0.20839263195825583,0.8869183587570957,-0.4413334582111363,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.678217136129348,-1.0093993782411845,-0.20346061646364874,Monovolumen ,-0.09455743091808692,0.5787082671750063,1.3183211800732213,0.8382744897041895
3554,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5358535712982813,Tracción delantera,Manual ,-0.31510848720337203,0.8869183587570957,-0.4413334582111363,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.678217136129348,-1.0093993782411845,-0.20346061646364874,Furgon ,-0.022987320522403876,0.5787082671750063,1.3183211800732213,0.8565673740841352
3555,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5345315315821666,Tracción delantera,Manual ,0.11175493377709274,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Furgon ,0.32889905558970445,1.302772824997186,1.3183211800732213,1.0029104491237006
3556,Opel,-0.28631312615185006,4.0,Diésel,ambar,-0.533440848816372,Tracción delantera,Manual ,0.005039078531976549,0.5338535839709316,-0.18760331774822636,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.5847129460433768,1.1678914789303898,-0.5045744950556368,0.3140915897554609,Furgon ,0.009815646742284188,-0.14535629064717345,1.3183211800732213,1.0029104491237006
3557,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5318874521499373,Tracción delantera,Manual ,0.11175493377709274,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Furgon ,0.32889905558970445,1.302772824997186,1.3183211800732213,1.0029104491237006
3558,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5254425085338783,Tracción delantera,Manual ,-0.20839263195825583,0.8869183587570957,-0.4413334582111363,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.678217136129348,-1.0093993782411845,-0.20346061646364874,Monovolumen ,0.32889905558970445,1.302772824997186,1.3183211800732213,0.984617564743755
3559,Opel,-0.28631312615185006,4.0,Diésel,ambar,-0.5228645310874547,Tracción delantera,Manual ,0.005039078531976549,0.5338535839709316,-0.18760331774822636,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.5847129460433768,1.1678914789303898,-0.5045744950556368,0.3140915897554609,Furgon ,0.03963652607381879,0.5787082671750063,1.3183211800732213,0.8565673740841352
3560,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5147009358404466,Tracción delantera,Manual ,0.11175493377709274,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Furgon ,0.17979465893203142,0.5787082671750063,1.3183211800732213,0.8565673740841352
3561,Opel,-0.28631312615185006,4.0,Diésel,ambar,-0.509412776975988,Tracción delantera,Manual ,0.06906859167904626,0.5338535839709316,-0.18760331774822636,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.5847129460433768,1.1678914789303898,-0.5045744950556368,0.3140915897554609,Furgon ,0.03963652607381879,1.302772824997186,1.3183211800732213,1.0029104491237006
3562,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.5014805386793,Tracción delantera,Manual ,0.026382249580999786,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,2.149286973543771,-1.0093993782411845,0.09228350137584251,Furgon ,0.32889905558970445,1.302772824997186,1.3183211800732213,1.0029104491237006
3563,Opel,-0.28631312615185006,4.0,Diésel,ambar,-0.5014805386793,Tracción delantera,Manual ,0.06906859167904626,0.5338535839709316,-0.18760331774822636,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.5847129460433768,1.1678914789303898,-0.5045744950556368,0.3140915897554609,Furgon ,0.03963652607381879,0.5787082671750063,1.3183211800732213,0.8565673740841352
3564,Opel,-0.28631312615185006,4.0,Diésel,ambar,-0.48055926017178535,Tracción delantera,Manual ,0.06906859167904626,0.5338535839709316,-0.18760331774822636,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.5847129460433768,1.1678914789303898,-0.5045744950556368,0.3140915897554609,Furgon ,0.03963652607381879,0.5787082671750063,1.3183211800732213,0.8565673740841352
3565,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.4756016112363553,Tracción delantera,Manual ,-0.18704946090923258,0.8102401849033963,-0.39058743011855446,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-1.0093993782411845,-0.4252687048432672,Monovolumen ,0.3557378469880856,0.5725019995365305,1.3183211800732213,0.8199816053242438
3566,Opel,-0.6053695516976664,4.0,Diésel,ambar,-0.4607286644300653,Tracción delantera,Manual ,-0.18704946090923258,0.8102401849033963,-0.39058743011855446,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-1.0093993782411845,-0.4252687048432672,Monovolumen ,0.3557378469880856,1.2965665573587102,1.3183211800732213,0.8199816053242438
3567,Opel,-0.28631312615185006,4.0,Diésel,ambar,-0.4194810252872877,Tracción delantera,Manual ,0.21847078902220893,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-0.5045744950556368,0.3140915897554609,Monovolumen ,0.13208125200157605,0.5725019995365305,1.3183211800732213,0.8199816053242438
3568,Opel,-0.28631312615185006,4.0,Diésel,ambar,-0.409235217487399,Tracción delantera,Manual ,0.21847078902220893,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-0.5045744950556368,0.3140915897554609,Monovolumen ,0.13208125200157605,1.2965665573587102,1.3183211800732213,0.8199816053242438
3569,Opel,-0.6053695516976664,5.0,Diésel,ambar,-0.4071860559274213,Tracción delantera,Manual ,-0.18704946090923258,0.8102401849033963,-0.39058743011855446,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-1.0093993782411845,-0.4252687048432672,Monovolumen ,0.05454696573958609,-0.1515625582856493,1.3183211800732213,0.8748602584640809
3570,Opel,-0.6053695516976664,5.0,Diésel,ambar,-0.3969402481275326,Tracción delantera,Manual ,-0.18704946090923258,0.8102401849033963,-0.39058743011855446,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-1.0093993782411845,-0.4252687048432672,Monovolumen ,0.3557378469880856,0.5725019995365305,1.3183211800732213,0.8199816053242438
3571,Opel,-0.6053695516976664,5.0,Diésel,ambar,-0.38669444032764394,Tracción delantera,Manual ,-0.18704946090923258,0.8102401849033963,-0.39058743011855446,24.0,-0.507836532279962,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-1.0093993782411845,-0.4252687048432672,Monovolumen ,0.3557378469880856,1.2965665573587102,1.3183211800732213,0.8199816053242438
3572,Opel,-0.28631312615185006,5.0,Diésel,ambar,-0.35800617848795563,Tracción delantera,Manual ,0.21847078902220893,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-0.5045744950556368,0.3140915897554609,Monovolumen ,0.13208125200157605,-0.1515625582856493,1.3183211800732213,0.8748602584640809
3573,Opel,-0.28631312615185006,5.0,Diésel,ambar,-0.347760370688067,Tracción delantera,Manual ,0.21847078902220893,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-0.5045744950556368,0.3140915897554609,Monovolumen ,0.13208125200157605,0.5725019995365305,1.3183211800732213,0.8199816053242438
3574,Opel,-0.28631312615185006,5.0,Diésel,ambar,-0.3375145628881783,Tracción delantera,Manual ,0.21847078902220893,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-0.5045744950556368,0.3140915897554609,Monovolumen ,0.13208125200157605,1.2965665573587102,1.3183211800732213,0.8199816053242438
3575,Opel,0.022108085209105677,4.0,Diésel,ambar,-0.3354654013282006,Tracción delantera,Automática secuencial ,0.23981396007123215,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,0.9538199995935034,-0.4900003072137594,-0.3238296728819491,-0.7569869366484107,0.5358996781350794,Monovolumen ,0.3318811435228579,0.5725019995365305,1.3183211800732213,0.8199816053242438
3576,Opel,0.022108085209105677,4.0,Diésel,ambar,-0.3252195935283119,Tracción delantera,Automática secuencial ,0.23981396007123215,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,0.9538199995935034,-0.4900003072137594,-0.3238296728819491,-0.7569869366484107,0.5358996781350794,Monovolumen ,0.3318811435228579,1.2965665573587102,1.3183211800732213,0.8199816053242438
3577,Opel,0.022108085209105677,5.0,Diésel,ambar,-0.27603971608884625,Tracción delantera,Automática secuencial ,0.23981396007123215,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,0.9538199995935034,-0.4900003072137594,-0.3238296728819491,-0.7569869366484107,0.5358996781350794,Monovolumen ,0.3318811435228579,-0.1515625582856493,1.3183211800732213,0.8748602584640809
3578,Opel,0.022108085209105677,5.0,Diésel,ambar,-0.2657939082889576,Tracción delantera,Automática secuencial ,0.23981396007123215,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,0.9538199995935034,-0.4900003072137594,-0.3238296728819491,-0.7569869366484107,0.5358996781350794,Monovolumen ,0.3318811435228579,0.5725019995365305,1.3183211800732213,0.8199816053242438
3579,Opel,-0.28631312615185006,5.0,Diésel,ambar,-0.2631167778638254,Tracción delantera,Manual ,0.21847078902220893,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-0.5045744950556368,0.3140915897554609,Monovolumen ,0.13208125200157605,0.5725019995365305,1.3183211800732213,0.8199816053242438
3580,Opel,0.022108085209105677,5.0,Diésel,ambar,-0.25554810048906895,Tracción delantera,Automática secuencial ,0.23981396007123215,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,0.9538199995935034,-0.4900003072137594,-0.3238296728819491,-0.7569869366484107,0.5358996781350794,Monovolumen ,0.3318811435228579,1.2965665573587102,1.3183211800732213,0.8199816053242438
3581,Opel,-0.28631312615185006,5.0,Diésel,ambar,-0.2528709700639367,Tracción delantera,Manual ,0.21847078902220893,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-0.5045744950556368,0.3140915897554609,Monovolumen ,0.13208125200157605,1.2965665573587102,1.3183211800732213,0.8199816053242438
3582,Opel,-0.28631312615185006,5.0,Diésel,ambar,-0.18485202666983708,Tracción delantera,Manual ,0.21847078902220893,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-0.5045744950556368,0.3140915897554609,Monovolumen ,0.13208125200157605,0.5725019995365305,1.3183211800732213,0.8199816053242438
3583,Opel,0.022108085209105677,5.0,Diésel,ambar,-0.18115031546471602,Tracción delantera,Automática secuencial ,0.23981396007123215,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,0.9538199995935034,-0.4900003072137594,-0.3238296728819491,-0.7569869366484107,0.5358996781350794,Monovolumen ,0.3318811435228579,0.5725019995365305,1.3183211800732213,0.8199816053242438
3584,Opel,-0.28631312615185006,5.0,Diésel,ambar,-0.17460621886994843,Tracción delantera,Manual ,0.21847078902220893,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,-0.3175378495990514,-0.9635635013618461,1.8352404152674893,-0.5045744950556368,0.3140915897554609,Monovolumen ,0.13208125200157605,1.2965665573587102,1.3183211800732213,0.8199816053242438
3585,Opel,0.022108085209105677,5.0,Diésel,ambar,-0.17090450766482734,Tracción delantera,Automática secuencial ,0.23981396007123215,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,0.9538199995935034,-0.4900003072137594,-0.3238296728819491,-0.7569869366484107,0.5358996781350794,Monovolumen ,0.3318811435228579,1.2965665573587102,1.3183211800732213,0.8199816053242438
3586,Opel,0.022108085209105677,5.0,Diésel,ambar,-0.1028855642707277,Tracción delantera,Automática secuencial ,0.23981396007123215,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,0.9538199995935034,-0.4900003072137594,-0.3238296728819491,-0.7569869366484107,0.5358996781350794,Monovolumen ,0.3318811435228579,0.5725019995365305,1.3183211800732213,0.8199816053242438
3587,Opel,0.022108085209105677,5.0,Diésel,ambar,-0.09263975647083904,Tracción delantera,Automática secuencial ,0.23981396007123215,0.4108233307458645,-0.0861112615630623,24.0,0.20246631220394773,0.693671132318599,0.9538199995935034,-0.4900003072137594,-0.3238296728819491,-0.7569869366484107,0.5358996781350794,Monovolumen ,0.3318811435228579,1.2965665573587102,1.3183211800732213,0.8199816053242438
3588,Peugeot,-1.1158598325709723,5.0,Gasolina,verde,-1.0144980505175967,Tracción delantera,Manual ,-1.1048058160172318,-0.45310053158005614,-0.9487937391369561,24.0,-1.2224183095619674,-1.8567896501838497,-0.9532167741953288,-1.2792722974605706,1.6389613163448131,1.5147250376865542,-1.733936426283016,Berlina ,-2.089574258197752,-2.491325457991036,-2.5841205203763415,-0.7532064513510847
3589,Peugeot,-1.1158598325709723,5.0,Gasolina,verde,-1.0063014042776857,Tracción delantera,Manual ,-1.1048058160172318,-0.45310053158005614,-0.9487937391369561,24.0,-1.2224183095619674,-1.8567896501838497,-0.9532167741953288,-1.2792722974605706,1.6389613163448131,1.5147250376865542,-1.733936426283016,Berlina ,-2.089574258197752,-2.491325457991036,-2.5841205203763415,-0.7532064513510847
3590,Peugeot,-1.1158598325709723,5.0,Gasolina,verde,-0.9956589845629626,Tracción delantera,Manual ,-1.1048058160172318,-0.45310053158005614,-0.9487937391369561,24.0,-1.2224183095619674,-1.8567896501838497,-0.9532167741953288,-1.2792722974605706,1.6389613163448131,1.5147250376865542,-1.733936426283016,Berlina ,-2.089574258197752,-2.491325457991036,-2.5841205203763415,-0.7532064513510847
3591,Peugeot,-1.1158598325709723,5.0,Gasolina,verde,-0.9707054849212983,Tracción delantera,Manual ,-1.1048058160172318,-0.45310053158005614,-0.9487937391369561,24.0,-1.2224183095619674,-1.8567896501838497,-0.9532167741953288,-1.2792722974605706,1.6389613163448131,1.5147250376865542,-1.733936426283016,Berlina ,-2.089574258197752,-2.491325457991036,-2.5841205203763415,-0.7532064513510847
