ID#,Potencia (cv),Puertas,Precio (€),Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Peso (kg),Largo (mm),Ancho (mm),Alto (mm),Marca_Alfa Romeo,Marca_Audi,Marca_Bmw,Marca_Citroen,Marca_Cupra,Marca_Dacia,Marca_Ds,Marca_Fiat,Marca_Ford,Marca_Honda,Marca_Hyundai,Marca_Jaguar,Marca_Jeep,Marca_Kia,Marca_Land Rover,Marca_Lexus,Marca_Mazda,Marca_Mercedes,Marca_Mini,Marca_Mitsubishi,Marca_Morgan,Marca_Nissan,Marca_Opel,Marca_Peugeot,Marca_Porsche,Marca_Renault,Marca_Seat,Marca_Skoda,Marca_Subaru,Marca_Suzuki,Marca_Toyota,Marca_Volkswagen,Marca_Volvo,Combustible_Diésel,Combustible_Gasolina,Combustible_Híbrido,CO2_gris,CO2_rojo,CO2_verde,Tracción_Tracción total,Tracción_Tracción trasera,Transmisión_Automática continua ,"Transmisión_Automática continua, secuencial ",Transmisión_Automática secuencial ,Transmisión_Manual ,Transmisión_Manual automatizada ,Transmisión_Manual con subgrupos ,Carrocería_Bus ,Carrocería_Chasis ,Carrocería_Chasis Doble Cabina ,Carrocería_Combi ,Carrocería_Convertible ,Carrocería_Coupe ,Carrocería_Furgon ,Carrocería_Monovolumen ,Carrocería_Pick-Up ,Carrocería_Pick-Up Doble Cabina ,Carrocería_Roadster ,Carrocería_Stationwagon ,Carrocería_Todo Terreno 
4507,115,5.0,26447.0,107.0,1190.5,4.2,24.0,1598.0,50.0,6,201.0,10.1,3250.0,250.0,1324.0,4362.0,1793.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,115,5.0,26597.0,106.0,1219.5,4.1,24.0,1598.0,50.0,7,200.0,10.3,3250.0,250.0,1339.0,4362.0,1793.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,150,5.0,26647.0,115.0,1000.0,5.0,24.0,1498.0,50.0,7,219.0,8.2,5000.0,250.0,1265.0,4362.0,1793.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,150,5.0,26647.0,115.0,1000.0,5.0,24.0,1498.0,50.0,7,219.0,8.2,5000.0,250.0,1265.0,4362.0,1793.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,150,5.0,26997.0,111.0,1000.0,5.0,24.0,1498.0,50.0,6,201.0,9.8,5000.0,250.0,1240.0,4362.0,1793.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,115,5.0,27847.0,116.0,980.4,5.1,24.0,999.0,50.0,7,199.0,9.9,5000.0,200.0,1229.0,4362.0,1793.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,115,5.0,28147.0,106.0,1219.5,4.1,24.0,1598.0,50.0,7,200.0,10.3,3250.0,250.0,1339.0,4362.0,1793.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,115,5.0,28147.0,106.0,1219.5,4.1,24.0,1598.0,50.0,7,200.0,10.1,3250.0,250.0,1339.0,4362.0,1793.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,150,5.0,28647.0,115.0,1000.0,5.0,24.0,1498.0,50.0,7,219.0,8.2,5000.0,250.0,1265.0,4362.0,1793.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,115,5.0,30147.0,106.0,1190.5,4.2,24.0,1598.0,50.0,6,201.0,10.1,3250.0,250.0,1324.0,4362.0,1793.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,190,5.0,34384.0,159.0,797.1,6.9,24.0,1984.0,55.0,7,216.0,7.8,5100.0,250.0,1522.0,4687.0,1814.0,1531.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4518,184,5.0,34644.0,142.0,1078.4,5.1,24.0,1968.0,55.0,6,219.0,7.8,3500.0,380.0,1529.0,4687.0,1814.0,1531.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4519,150,5.0,22254.0,118.0,1222.2,5.4,24.0,1498.0,66.0,6,211.0,9.1,5000.0,250.0,1477.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4520,150,5.0,23351.0,115.0,961.5,5.2,24.0,1498.0,50.0,6,220.0,9.0,5000.0,250.0,1455.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,150,5.0,23728.0,118.0,1222.2,5.4,24.0,1498.0,66.0,6,211.0,9.1,5000.0,250.0,1477.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4522,120,5.0,23935.0,111.0,1571.4,4.2,24.0,1598.0,66.0,7,197.0,11.3,3500.0,250.0,1552.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4523,150,5.0,23996.0,101.0,1650.0,4.0,24.0,1968.0,66.0,6,213.0,9.2,3500.0,400.0,1577.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4524,150,5.0,24295.0,120.0,1200.0,5.5,24.0,1498.0,66.0,7,212.0,9.3,5000.0,250.0,1492.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4525,150,5.0,24637.0,120.0,1222.2,5.4,24.0,1498.0,66.0,6,211.0,9.1,5000.0,250.0,1477.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4526,150,5.0,25134.0,98.0,1692.3,3.9,24.0,1968.0,66.0,6,221.0,9.1,3500.0,400.0,1555.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,120,5.0,25144.0,108.0,1650.0,4.0,24.0,1598.0,66.0,7,205.0,11.1,3500.0,250.0,1530.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,150,5.0,25255.0,120.0,1200.0,5.5,24.0,1498.0,66.0,7,212.0,9.3,5000.0,250.0,1492.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4529,150,5.0,25386.0,118.0,961.5,5.2,24.0,1498.0,50.0,7,220.0,9.0,5000.0,250.0,1470.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530,150,5.0,25452.0,101.0,1650.0,4.0,24.0,1968.0,66.0,6,213.0,9.2,3500.0,400.0,1577.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4531,120,5.0,25488.0,111.0,1571.4,4.2,24.0,1598.0,66.0,7,197.0,11.3,3500.0,250.0,1552.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4532,150,5.0,25970.0,102.0,1650.0,4.0,24.0,1968.0,66.0,7,212.0,9.2,3500.0,400.0,1597.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4533,150,5.0,26401.0,102.0,1650.0,4.0,24.0,1968.0,66.0,7,212.0,9.2,3500.0,400.0,1597.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4534,150,5.0,26451.0,123.0,1200.0,5.5,24.0,1498.0,66.0,7,212.0,9.3,5000.0,250.0,1492.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4535,150,5.0,26604.0,98.0,1692.3,3.9,24.0,1968.0,66.0,6,221.0,9.1,3500.0,400.0,1555.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,150,5.0,26984.0,101.0,1650.0,4.0,24.0,1968.0,66.0,6,213.0,9.2,3500.0,400.0,1577.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4537,150,5.0,27158.0,100.0,1692.3,3.9,24.0,1968.0,66.0,7,221.0,9.1,3500.0,400.0,1575.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,150,5.0,27881.0,102.0,1650.0,4.0,24.0,1968.0,66.0,7,212.0,9.2,3500.0,400.0,1597.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4539,150,5.0,28628.0,100.0,1692.3,3.9,24.0,1968.0,66.0,7,221.0,9.1,3500.0,400.0,1575.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,190,5.0,28917.0,117.0,1609.8,4.1,24.0,1968.0,66.0,7,240.0,8.3,3500.0,400.0,1589.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,190,5.0,29188.0,118.0,1294.1,5.1,24.0,1968.0,66.0,7,230.0,8.4,3500.0,400.0,1611.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4542,150,5.0,29917.0,115.0,961.5,5.2,24.0,1498.0,50.0,6,220.0,9.0,5000.0,250.0,1455.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,190,5.0,30385.0,117.0,1609.8,4.1,24.0,1968.0,66.0,7,240.0,8.3,3500.0,400.0,1589.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,190,5.0,30656.0,118.0,1294.1,5.1,24.0,1968.0,66.0,7,230.0,8.4,3500.0,400.0,1611.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4545,150,5.0,30662.0,123.0,1200.0,5.5,24.0,1498.0,66.0,7,212.0,9.3,5000.0,250.0,1492.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4546,150,5.0,30747.0,104.0,1650.0,4.0,24.0,1968.0,66.0,7,212.0,9.2,3500.0,400.0,1597.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4547,190,5.0,31038.0,129.0,1609.8,4.1,24.0,1968.0,66.0,7,232.0,8.0,3500.0,400.0,1665.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,150,5.0,31335.0,101.0,1692.3,3.9,24.0,1968.0,66.0,7,221.0,9.1,3500.0,400.0,1575.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,190,5.0,31393.0,132.0,1294.1,5.1,24.0,1968.0,66.0,7,223.0,8.1,3500.0,400.0,1687.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4550,190,5.0,31917.0,138.0,704.2,7.1,24.0,1984.0,50.0,7,240.0,7.7,4200.0,320.0,1615.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,150,5.0,32117.0,118.0,961.5,5.2,24.0,1498.0,50.0,7,220.0,9.0,5000.0,250.0,1470.0,4869.0,1864.0,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,190,5.0,32171.0,140.0,929.6,7.1,24.0,1984.0,66.0,7,230.0,7.7,4200.0,320.0,1557.0,4862.0,1864.0,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
